student_id,region,time_spent,modules_completed,quiz_score,assignment_timeliness,interaction_level,consistency_index,engagement_score,learning_trend,performance_label
15545,Rural,2.4,1,81.8741974145053,83.15,130.37108642888916,1.0,71.19,Stable,High
15546,Urban,1.7,9,79.66755833702138,40.76,139.2629462219763,0.49107801223603315,73.88,Stable,Medium
15547,Urban,4.6,2,49.007013535121345,80.85,73.93624467125967,0.895899071578729,48.47,Stable,Low
15548,Urban,1.3,3,82.83023179357563,60.25,86.57872692836848,0.14660699509103498,46.54,Decreasing,Low
15549,Urban,5.4,2,81.52606593636784,44.66,26.17946028930652,0.3686082279858675,26.59,Stable,Medium
15550,Rural,4.2,3,79.03135031839689,90.49,61.14144919521522,0.379751297015355,41.07,Decreasing,Medium
15551,Urban,2.1,3,77.31120667642487,71.86,20.62983749443989,0.7285578348219619,15.56,Stable,Medium
15552,Suburban,13.9,1,45.554197162451054,85.11,9.219594670425998,0.29225263977259264,39.36,Decreasing,Low
15553,Urban,10.1,9,82.19688278096346,83.9,19.10466594829998,0.8146716157958506,34.8,Increasing,High
15554,Rural,8.7,6,51.253921550472214,78.97,133.9836647015004,0.8660413324802488,88.74,Decreasing,Medium
15555,Suburban,8.3,8,49.63107501063972,63.04,11.109249531861394,0.7611651319198103,26.3,Increasing,Low
15556,Suburban,14.6,8,93.60232763786729,93.18,148.17839669521993,0.9159216357079888,110.59,Increasing,High
15557,Suburban,7.5,5,82.10998128397854,45.47,140.06896814194675,0.12528891092987154,88.78,Stable,Medium
15558,Rural,10.1,5,69.00980693865293,66.86,136.40793557349943,0.20669324781025813,93.45,Increasing,Low
15559,Urban,3.9,3,30.441704045230814,58.0,28.55008040279234,0.9611031712943806,24.03,Decreasing,Low
15560,Urban,10.5,7,30.872468080282594,72.39,76.93207033978092,0.8028316856917506,64.72,Stable,Low
15561,Urban,9.1,1,94.11734453760646,59.64,127.7937283434063,0.20924384591099385,86.65,Decreasing,Medium
15562,Suburban,13.3,2,58.08487724891756,97.2,63.32467200091436,0.4874345228896808,64.91,Stable,Medium
15563,Urban,12.1,7,81.38550436077426,93.48,103.28272370249792,0.9239772363446402,81.89,Stable,High
15564,Urban,14.6,1,69.33021288270913,56.07,91.48755096794727,0.14870809778610522,82.24,Stable,Medium
15565,Urban,14.3,4,34.69478105654314,78.66,107.89033107287776,0.743262448319687,89.7,Decreasing,Low
15566,Rural,10.7,1,84.41079419094065,63.85,64.09398460128219,0.3449137579971591,58.8,Decreasing,Medium
15567,Suburban,13.6,1,37.00483533826188,74.39,48.54442623413493,0.48862444934883237,58.27,Stable,Low
15568,Rural,4.3,8,39.716280409177,91.94,30.727667526182493,0.20521459340159556,26.11,Increasing,Low
15569,Rural,2.6,8,54.92110502878242,87.12,60.61441044131521,0.8795227006556572,36.81,Stable,Medium
15570,Rural,9.2,4,99.51916843011182,97.41,18.38753405101984,0.7165851431945072,32.19,Decreasing,High
15571,Urban,4.5,2,91.84757975199554,50.07,6.171258940678559,0.29304434836628884,14.34,Stable,Medium
15572,Suburban,9.1,2,36.32404559912097,91.07,147.18490300415473,0.6281254479692044,96.34,Increasing,Low
15573,Suburban,12.1,5,76.49424422400965,46.92,76.72256156129355,0.4212830020082527,68.61,Decreasing,Medium
15574,Rural,6.9,3,45.29145538511316,78.92,65.15098366618766,0.5906548817059322,49.83,Stable,Low
15575,Urban,12.9,9,64.66634532559469,78.99,99.59524203432314,0.3761885880220979,82.05,Decreasing,Low
15576,Rural,7.4,1,83.64051831145217,97.15,116.77824463477015,0.9783103602528904,76.89,Decreasing,High
15577,Urban,9.8,7,85.95106748628655,92.96,19.417926432626164,0.7900258986393977,34.21,Stable,Medium
15578,Urban,12.6,1,52.60409361716063,58.39,44.34913879012951,0.12729118633370506,53.67,Increasing,Low
15579,Urban,11.1,3,50.326720391838855,94.39,42.35214948449595,0.6510557793242345,48.93,Increasing,Low
15580,Urban,10.8,2,89.54519859552299,60.51,108.39265576774349,0.5899706035461303,81.2,Decreasing,High
15581,Urban,5.6,5,45.04980790782458,43.35,85.30153583094642,0.2963851284424946,56.65,Decreasing,Low
15582,Rural,3.0,9,89.50249633418231,50.4,36.39065689662173,0.4702058423918168,25.7,Increasing,Medium
15583,Urban,4.4,4,72.44450623347485,65.84,118.95292635823041,0.6308845115196287,70.48,Stable,Low
15584,Rural,3.8,4,86.57316609581187,72.38,32.354216849188994,0.23354384508243317,25.68,Decreasing,Medium
15585,Rural,2.9,1,75.45182431922734,64.91,106.66989277496012,0.7927862788042999,60.58,Stable,High
15586,Urban,2.6,2,98.99771957114788,40.96,29.012067247232416,0.7721502622381876,21.01,Increasing,High
15587,Urban,9.1,8,47.719074366355855,88.62,41.37478235800525,0.17207389522786978,43.44,Stable,Low
15588,Suburban,6.8,5,38.13607852995771,44.74,83.54015295653443,0.6769061751918595,58.77,Increasing,Low
15589,Rural,7.4,5,57.1166857364284,42.81,131.7684397473955,0.5849743812291803,84.38,Decreasing,Medium
15590,Urban,13.4,9,100.0,73.07,59.470325535342766,0.8254747107888117,63.24,Increasing,High
15591,Rural,4.1,9,83.2271560041822,70.29,37.06338844013557,0.32577595763783423,28.78,Increasing,Medium
15592,Urban,14.3,5,93.47329759495399,42.96,60.69033932634729,0.8438110051222583,66.1,Decreasing,High
15593,Urban,1.1,5,38.488611322958384,54.3,98.99967559980873,0.6219437757768578,52.25,Increasing,Low
15594,Rural,4.8,7,90.05159175721056,86.16,110.26342405891872,0.888366521530433,67.13,Increasing,High
15595,Urban,7.4,6,51.00019554111428,60.76,51.402408611846944,0.11555570937297299,44.2,Decreasing,Low
15596,Urban,7.4,8,68.08670969291431,67.27,149.79773662202254,0.8113671331188019,93.4,Stable,Medium
15597,Suburban,6.1,5,36.086852395789094,80.26,53.591845232899836,0.40215522468953285,42.05,Stable,Low
15598,Rural,1.5,8,54.05151321081167,53.99,63.91722215235834,0.5690851751665532,35.71,Stable,Low
15599,Urban,9.0,8,67.82859612431024,54.39,48.0819787499544,0.17281173371339367,46.54,Increasing,Low
15600,Urban,3.3,2,63.6540345256134,73.46,64.66334666152066,0.127821607189737,40.58,Increasing,Low
15601,Urban,1.1,9,64.15362867417882,70.12,74.08761745831166,0.48945586492088966,39.79,Decreasing,Low
15602,Urban,3.4,3,84.09879641749576,50.84,79.0952738993423,0.5293772325317176,48.05,Decreasing,Medium
15603,Urban,4.2,4,88.58657061702846,83.22,67.84425356107123,0.7007350928775552,44.42,Stable,High
15604,Rural,2.2,6,70.64542423037071,94.25,118.72483627334297,0.24340157736335066,64.86,Decreasing,Medium
15605,Suburban,13.7,8,31.439985449503794,95.91,93.3037586135305,0.4933818714267848,80.9,Stable,Low
15606,Suburban,6.3,9,34.55427375278872,67.75,124.69817010023394,0.8554364488290939,78.1,Decreasing,Low
15607,Suburban,7.6,5,98.75096992188085,52.26,91.10213551966602,0.5206461204678153,64.55,Increasing,High
15608,Urban,14.0,2,82.00519113923802,57.58,101.8768831421777,0.18698821282067238,85.94,Increasing,Medium
15609,Suburban,9.0,9,40.31898710624076,45.62,116.60562847019322,0.10919365051230895,80.8,Decreasing,Low
15610,Rural,1.6,1,35.16098362680929,62.52,61.42020196231042,0.9401846283979084,34.71,Stable,Low
15611,Suburban,11.9,9,61.992523564484685,64.42,134.4170765366175,0.5821731187113397,96.96,Decreasing,Low
15612,Urban,3.6,2,78.19397254464637,45.54,73.66333804046602,0.9757520084574342,45.83,Stable,High
15613,Suburban,7.1,1,41.331866032330645,95.43,94.69266696179983,0.12472821184144495,65.1,Stable,Low
15614,Suburban,7.5,4,75.08306531770853,99.72,81.88414170716192,0.359791755472445,59.69,Stable,Medium
15615,Rural,11.0,3,29.848949870739055,71.78,149.29248747271205,0.903175140771507,102.15,Increasing,Low
15616,Suburban,12.4,4,49.355974589757054,61.47,116.2073458908583,0.26514524372748804,89.1,Stable,Low
15617,Urban,13.3,6,58.26083313225815,40.07,48.05282922235768,0.8676287385836031,57.28,Decreasing,Medium
15618,Urban,6.3,7,45.30565757874043,90.05,70.56267151447422,0.7811819172190624,51.03,Increasing,Medium
15619,Rural,6.3,2,56.27798487031714,48.61,33.14804868062474,0.9613171307579442,32.32,Decreasing,Medium
15620,Urban,14.9,7,29.762760064229663,75.89,113.39600553448884,0.6575042174008912,93.95,Increasing,Low
15621,Urban,4.4,4,49.30290354552942,99.99,120.86159936065843,0.8621450322158427,71.43,Stable,Medium
15622,Suburban,11.5,4,30.336138645734025,92.23,46.70776816276083,0.7410120718071804,52.1,Decreasing,Low
15623,Rural,7.6,7,47.63041152490397,52.13,144.53776438163752,0.7441419074837561,91.27,Decreasing,Medium
15624,Rural,12.5,9,51.561366705297964,57.12,90.06026595920412,0.48029436682122345,76.28,Decreasing,Low
15625,Urban,1.5,1,56.93281173160862,65.47,108.70003719627402,0.5136229517945442,58.1,Decreasing,Low
15626,Rural,9.1,2,94.63794179173668,87.3,37.45630146408652,0.7219839820609075,41.48,Stable,High
15627,Rural,13.9,1,70.85483284137015,87.18,10.142425221743638,0.08284199087157486,39.82,Increasing,Low
15628,Rural,14.1,1,76.0094534781986,59.17,19.925571914774054,0.7487501628812855,45.21,Stable,Medium
15629,Rural,3.1,8,84.42809215842743,80.65,52.623274157396466,0.8709600376074842,34.06,Increasing,High
15630,Urban,6.0,2,47.88489589655787,56.05,55.50180980418464,0.7440978640674267,42.75,Stable,Low
15631,Urban,13.0,6,53.50927619112491,41.79,82.97614234392692,0.5805115111743216,73.99,Stable,Low
15632,Suburban,3.9,5,65.91984317495256,52.55,64.76487491258841,0.3262375940803134,42.13,Stable,Low
15633,Rural,4.5,4,49.090321708145815,63.56,10.161345048409146,0.29944920042308765,16.33,Stable,Low
15634,Suburban,12.3,9,92.70082501291719,55.09,92.20939664949401,0.12578606012505705,76.85,Decreasing,Medium
15635,Urban,12.5,4,63.790831038312895,90.76,57.95411983879642,0.17362751589703884,60.23,Increasing,Low
15636,Rural,14.9,9,65.44995911483917,79.01,137.15006690114524,0.29235219537446216,105.83,Stable,Medium
15637,Suburban,5.3,9,100.0,57.85,39.78051071702967,0.8161841113355951,33.14,Stable,High
15638,Rural,6.0,1,70.71420820906971,66.41,44.068726452968804,0.3061297283394194,37.03,Stable,Low
15639,Urban,13.4,5,40.785992003932876,81.79,17.215908350729393,0.8113047039659095,42.11,Stable,Low
15640,Suburban,9.4,7,44.193826847924015,45.68,20.70997750818557,0.42980285634971105,33.85,Increasing,Low
15641,Urban,13.7,2,35.014936059347555,82.03,102.32653172260694,0.26110536817791,85.41,Decreasing,Low
15642,Rural,13.1,8,88.6748864898972,81.15,51.208133538994616,1.0,58.35,Stable,High
15643,Suburban,14.5,7,50.30299146232562,79.07,71.49302879671171,0.31205223961261996,72.0,Increasing,Low
15644,Urban,12.5,5,70.39257929971785,84.64,135.76503250522228,0.2315224156103938,99.13,Stable,Low
15645,Urban,12.2,7,62.181629158770804,72.97,52.67983050020318,0.285368996326398,56.84,Increasing,Low
15646,Rural,14.3,5,67.76822775858665,81.84,14.256158785796584,0.763713738801991,42.88,Increasing,Medium
15647,Urban,2.7,9,97.8901322225054,74.15,111.52598765226442,0.5003348781709752,62.51,Increasing,High
15648,Rural,8.8,7,38.139842151611525,99.59,34.938331536964036,1.0,39.47,Increasing,Low
15649,Urban,14.3,3,87.92655048218717,78.3,55.763151581331485,0.39458785693971865,63.63,Decreasing,Medium
15650,Urban,2.6,5,64.95692468023273,75.54,86.56886463902839,0.24695026558745395,49.78,Decreasing,Low
15651,Suburban,7.3,2,39.00554373289026,52.59,69.52165806178911,0.5946301796287168,53.01,Stable,Low
15652,Rural,13.6,2,58.04543971105228,61.2,31.392697039708043,0.6274370013754569,49.7,Stable,Low
15653,Rural,2.1,8,90.29903469253374,54.95,90.76976850177202,0.6548207230785574,50.63,Stable,High
15654,Urban,4.7,4,28.343127095072976,59.97,100.45639713074267,0.8503149243599747,61.98,Increasing,Low
15655,Suburban,2.4,1,63.85737952938831,47.59,103.11619374407749,0.8671996077641593,57.56,Stable,Medium
15656,Urban,3.5,5,45.08315622518558,84.14,78.96941916552535,0.8694328768743335,48.23,Increasing,Medium
15657,Rural,12.0,1,89.17145850859002,83.27,111.38116290599616,0.6552856774487176,85.69,Increasing,High
15658,Urban,5.4,9,35.13896105074946,74.67,98.30819549695994,0.2924111792441115,62.65,Increasing,Low
15659,Rural,1.2,3,88.34909894074924,66.66,38.1748713708855,0.6059724962538243,22.09,Stable,Medium
15660,Suburban,9.8,6,49.93430554113838,60.37,99.21168614731542,0.679976433188522,74.11,Increasing,Low
15661,Urban,7.3,8,78.4990735477985,96.3,112.56608848816242,0.3246191751426657,74.53,Stable,Medium
15662,Rural,14.9,9,40.58488265341715,71.37,130.71660051524825,0.687886871652387,102.61,Decreasing,Low
15663,Urban,6.3,3,97.60990177712651,43.5,35.8306114333326,0.7182406799742151,33.67,Decreasing,Medium
15664,Urban,2.5,4,56.19329717054413,78.32,103.7996814047665,0.6867660491101801,58.15,Increasing,Low
15665,Urban,9.1,7,47.9088102467656,87.05,86.30963405668868,0.7694682777009673,65.9,Increasing,Low
15666,Suburban,1.7,5,59.78271934239041,92.99,75.47917861068443,0.5583342237468562,41.99,Increasing,Low
15667,Urban,9.2,7,66.2569533360567,77.09,11.256951717950516,0.857476964202955,28.63,Increasing,Medium
15668,Rural,9.5,9,59.348459685988274,56.52,77.86749092172687,0.3810246182655485,62.68,Stable,Low
15669,Suburban,10.7,5,74.9551203145865,82.02,72.75414161746309,0.5065985407441278,63.13,Decreasing,Medium
15670,Rural,1.9,2,51.99387077091989,95.86,36.089498672946796,0.4422316524481012,22.79,Increasing,Low
15671,Urban,14.7,9,34.83526248011621,87.59,101.55633379458935,0.3627249215357784,87.53,Decreasing,Low
15672,Suburban,1.7,4,49.82610304891323,46.25,38.0270052481891,0.6766824514527366,23.26,Stable,Low
15673,Suburban,2.5,2,86.95640855912629,55.83,103.44516512558125,0.9109288444737986,57.97,Decreasing,High
15674,Urban,10.7,2,43.726024421383535,41.26,91.46166825456528,0.30624356514299,72.48,Stable,Low
15675,Rural,10.9,9,33.53548960132339,46.11,86.33569045258177,0.34323806282357067,70.42,Increasing,Low
15676,Urban,7.2,8,72.14170728802112,76.18,58.5403385424705,0.5732405002169848,47.27,Increasing,Medium
15677,Rural,5.2,9,73.21951846972478,47.83,87.31682529388934,0.8060626224734773,56.66,Increasing,Medium
15678,Rural,11.5,4,57.35827985801555,90.47,17.936618148676835,0.9562080704800647,37.72,Increasing,Low
15679,Urban,4.6,1,57.70111598111934,88.11,20.249156673688677,0.5746590380989447,21.62,Stable,Low
15680,Suburban,3.1,6,45.51026847427985,95.4,84.70927359416815,0.8447715854427077,50.1,Stable,Low
15681,Urban,11.8,2,80.87041846419872,43.46,71.58254784857468,0.34643718156043357,65.29,Decreasing,Medium
15682,Suburban,13.0,3,81.08485753310072,85.21,76.93124256551326,0.4683872396415412,70.97,Stable,Medium
15683,Urban,10.1,2,33.21390486225043,61.73,101.98114287414016,1.0,76.24,Decreasing,Medium
15684,Rural,14.4,6,32.98050347573019,95.64,39.70243793397262,0.8493689794452233,55.85,Decreasing,Low
15685,Rural,9.7,1,95.59615437347715,83.72,55.92665340125862,0.6615076788592076,52.21,Increasing,High
15686,Rural,12.0,4,83.79933632570742,56.07,65.71688642496798,0.6635388068773241,62.86,Increasing,Medium
15687,Rural,13.1,2,81.40144445338085,63.22,131.67380167871656,0.9299619532715316,98.59,Increasing,High
15688,Suburban,12.8,6,57.74022007269983,55.64,103.25903262901384,0.21724816779238904,83.63,Increasing,Low
15689,Urban,11.4,2,46.72186418804945,97.98,67.32763811002255,0.8771200161419052,62.16,Increasing,Medium
15690,Urban,9.6,4,61.114883988878645,74.12,33.85418268504135,0.2902949223772997,40.93,Decreasing,Low
15691,Suburban,7.0,6,72.00122835570926,61.19,121.75130728328655,0.9511427059307025,78.38,Stable,Medium
15692,Rural,11.5,6,67.91485842685094,42.14,81.23846188399905,0.9647329887264204,69.37,Stable,Medium
15693,Urban,3.5,1,39.82629137132584,69.57,86.2043345651791,0.7591970443433707,51.85,Stable,Low
15694,Suburban,6.5,2,45.828243925585745,42.11,67.66085306195902,0.7040788545311272,50.08,Decreasing,Low
15695,Urban,6.6,9,33.29188702007436,96.81,23.674822928169128,0.494344665218239,28.34,Increasing,Low
15696,Rural,12.6,7,63.09423991026388,87.84,51.0125794785444,0.4525822776770086,57.01,Increasing,Medium
15697,Suburban,2.7,8,88.4681852282724,86.34,126.77074202413364,0.19058608716335426,70.14,Decreasing,Medium
15698,Rural,11.7,3,54.26732606292385,94.07,36.706448478631394,0.2961560412898297,47.6,Stable,Low
15699,Suburban,4.2,6,82.81934640296011,77.51,142.35802153491215,0.31923367244053596,81.68,Increasing,Medium
15700,Urban,11.9,6,35.80266531874566,86.95,68.28801113374506,0.7687473771562268,63.89,Increasing,Low
15701,Rural,6.8,6,43.1562575960105,80.59,46.98824980733332,0.9412086617903236,40.49,Stable,Low
15702,Urban,1.1,9,96.5889482290342,63.19,69.08742542775899,0.682323137242157,37.29,Stable,High
15703,Rural,5.7,2,93.39210732872831,58.79,18.521261416711425,0.12467138380090043,23.51,Increasing,Medium
15704,Urban,14.0,3,34.095654992442896,52.93,24.504742955228547,0.596475301914969,47.25,Decreasing,Low
15705,Suburban,11.1,1,39.73196800320127,71.39,122.16828151758938,0.8817957546474299,88.83,Increasing,Low
15706,Suburban,14.6,2,83.5973944803293,92.37,14.11053693532509,0.93480823740614,43.56,Increasing,High
15707,Urban,3.6,5,54.89170115773583,97.6,114.10052286235386,0.4461410748122386,66.05,Stable,Low
15708,Suburban,2.9,3,88.18955557911447,47.93,37.31648496933688,0.47409409558173815,25.91,Increasing,Low
15709,Suburban,6.9,8,56.81874926825851,69.85,104.4830737760169,0.21544210062236757,69.49,Decreasing,Low
15710,Suburban,1.4,2,63.00501191382113,48.15,133.02581306905802,0.8844977184444907,70.01,Increasing,Medium
15711,Urban,3.7,4,71.43888255471569,77.79,54.996077670678986,0.6701587485158305,36.75,Increasing,Medium
15712,Urban,12.0,7,86.69101618915182,75.86,77.35409200658835,0.48807667171380825,68.68,Decreasing,Medium
15713,Urban,6.7,1,71.53307923494613,58.95,38.87767911065498,0.6871807596084295,36.19,Decreasing,Medium
15714,Suburban,10.5,6,77.15915003903207,50.29,93.14611423571685,0.7536877437569353,72.82,Decreasing,Medium
15715,Suburban,14.6,6,59.68081958080092,63.13,21.007659156318184,0.688476766606009,47.0,Decreasing,Low
15716,Rural,14.8,8,32.20685504118339,77.49,38.43708294733482,0.44631443644557495,56.22,Stable,Low
15717,Urban,1.3,7,60.865850839439744,97.27,100.99476765649125,0.23232284015240082,53.75,Stable,Low
15718,Rural,10.4,1,49.74421397179148,68.53,140.9946717569619,0.8490116991313025,96.5,Decreasing,Medium
15719,Rural,3.1,9,51.89576417086224,73.33,48.072078334573774,0.16414691574775372,31.79,Stable,Low
15720,Suburban,14.0,7,32.264129331500506,70.3,50.373154989191804,0.242347859057705,60.19,Decreasing,Low
15721,Urban,10.3,3,31.09163076605251,56.44,35.70111454841608,0.1463956593492873,43.6,Increasing,Low
15722,Urban,14.0,8,44.89203430856575,44.1,91.09257706721178,0.7906784919490597,80.55,Stable,Medium
15723,Urban,10.4,2,65.98381823733723,67.65,119.34772340049143,0.5045566355960623,85.67,Increasing,Medium
15724,Rural,14.4,4,59.678284431829816,59.93,78.3547051926552,0.37121955970252707,75.18,Decreasing,Low
15725,Rural,1.7,4,76.84807797965458,42.87,16.81302525969653,0.7831385898582343,12.66,Increasing,Medium
15726,Suburban,11.8,9,29.32818010682804,67.06,38.99011567472807,0.5414993284919711,49.0,Increasing,Low
15727,Suburban,1.6,7,83.28391808549206,88.39,101.5275557472524,0.8454735331542845,54.76,Decreasing,High
15728,Suburban,8.4,6,62.70513048057271,80.25,70.07121999611314,0.4501028303569906,56.04,Stable,Medium
15729,Urban,10.1,2,97.7870853198965,62.81,39.6993753248072,0.3956548266045538,45.1,Stable,Medium
15730,Rural,5.5,8,72.31049227169069,76.31,48.25944074671469,0.6064003298289835,37.88,Decreasing,Medium
15731,Rural,3.9,9,41.15820245881941,80.67,108.1034255385926,0.4312385307412414,63.8,Increasing,Low
15732,Rural,14.6,3,62.02451564991944,76.8,32.41768702783085,0.8496730832131435,52.71,Stable,Medium
15733,Urban,10.9,4,77.1346227772019,99.17,57.501429012261184,0.9436377647211011,56.0,Increasing,High
15734,Rural,1.2,5,67.08433189181251,51.27,109.73327360680814,1.0,57.87,Decreasing,Medium
15735,Urban,10.7,4,29.10423517257013,85.89,121.4426049873971,0.5552447893408888,87.47,Increasing,Low
15736,Suburban,9.1,5,57.108166400569445,85.22,39.02863279898512,0.934836089313656,42.26,Increasing,Medium
15737,Rural,12.8,4,64.04576069289418,87.32,133.84717238465205,0.5146908677514942,98.92,Increasing,Medium
15738,Urban,12.4,8,71.08031987891138,86.46,123.55438156047796,0.7801754479417239,92.78,Increasing,Medium
15739,Urban,3.9,2,54.3236801187615,79.52,104.35489847563412,0.32046968854799596,61.93,Stable,Low
15740,Rural,11.2,2,82.66444195094157,48.12,31.514668025267227,0.6767362545380642,43.76,Decreasing,Medium
15741,Rural,8.9,8,49.51551337619949,77.53,56.32814366763119,0.34327268570831987,50.41,Increasing,Low
15742,Rural,4.9,2,79.5363011725549,72.92,85.59655372957239,0.15452609146827787,55.05,Stable,Medium
15743,Urban,4.4,8,87.65427320773559,66.73,24.03038019983488,0.8660169046325406,23.02,Decreasing,High
15744,Urban,3.5,7,51.28312502413314,53.27,68.79543607702628,0.8701435967356554,43.15,Decreasing,Medium
15745,Rural,9.4,3,93.6098821899896,43.8,40.17289130773285,0.7280395842965097,43.59,Increasing,Medium
15746,Urban,7.1,6,51.0859155147292,46.27,21.82942046201569,0.47994735455751825,28.66,Stable,Low
15747,Rural,3.7,1,28.99338552162634,80.18,16.401295966092217,0.17583377181925672,17.45,Increasing,Low
15748,Rural,13.7,3,83.63470594856948,76.76,82.54020269043444,0.12359388182534525,75.52,Increasing,Low
15749,Suburban,7.5,5,89.25106650048166,68.38,136.81458886264022,0.8712320342805986,87.16,Increasing,High
15750,Suburban,2.8,9,76.8038773089549,77.49,70.78756786505191,0.3995665193895329,42.39,Stable,Medium
15751,Suburban,14.2,7,34.530036293368326,45.06,46.52070737176575,0.6806271745446603,58.76,Decreasing,Low
15752,Rural,12.8,2,75.13699079577171,89.21,48.103445475395866,0.32943330286819306,56.05,Stable,Low
15753,Suburban,8.1,2,63.50666024335472,42.23,119.66252635914599,0.18463266470106285,80.08,Stable,Low
15754,Rural,11.3,9,36.24208233496984,88.1,144.44122358717811,0.4589086215222281,100.47,Increasing,Low
15755,Urban,3.2,6,31.140871278215368,99.27,122.30941581526905,0.36742668375432386,69.15,Increasing,Low
15756,Suburban,13.3,2,29.801455624448963,80.63,89.51233943538043,0.8188771216976519,78.01,Decreasing,Low
15757,Urban,4.3,3,94.96456701389022,84.53,111.62339981324268,0.3239452491664957,66.56,Increasing,Medium
15758,Urban,11.7,2,56.592564569980595,66.05,37.541084466432935,0.2708997552521671,48.02,Decreasing,Low
15759,Urban,9.1,1,53.73763933914715,91.83,57.0183473513199,0.8293415833709864,51.26,Stable,Medium
15760,Urban,8.7,4,77.18247416327175,99.38,131.89951849889218,0.416463635676153,87.7,Increasing,Medium
15761,Urban,4.2,8,97.15662639118425,71.0,32.486736788023556,0.8920036360526227,26.74,Stable,High
15762,Urban,8.2,5,90.23344450317998,80.66,37.17377857068354,0.8412351309163242,39.09,Increasing,High
15763,Suburban,5.0,6,57.762268897723715,94.9,75.3944150692505,0.1824976924515114,50.2,Decreasing,Low
15764,Urban,2.0,4,83.79015289540747,51.92,65.63799357974744,0.8225570880738096,37.82,Decreasing,Medium
15765,Suburban,6.4,4,36.35666140527103,62.06,79.81668392626675,0.5567585569656771,55.91,Increasing,Low
15766,Urban,10.8,2,44.936044235638406,82.11,22.331062122002077,0.9396406333085875,38.17,Stable,Low
15767,Suburban,4.9,8,67.29631357543992,73.19,129.23858725635085,0.5238111145207544,76.87,Decreasing,Medium
15768,Urban,12.1,6,65.9585876396522,65.69,12.528778686035238,0.4146180013762868,36.51,Stable,Low
15769,Rural,7.4,7,89.56849313372722,45.05,45.54958525231256,0.6891552678885405,41.27,Stable,Medium
15770,Rural,12.0,4,66.14599826519357,63.44,66.3005532223095,0.16795689755266158,63.15,Increasing,Low
15771,Suburban,13.7,3,31.501656172625175,66.2,24.42511861377163,0.382403861711124,46.46,Decreasing,Low
15772,Urban,7.7,3,41.51979912209402,45.46,113.37683098275488,1.0,75.94,Increasing,Low
15773,Urban,5.7,1,82.84316382219124,66.01,137.41121118475243,0.7307580650836816,82.96,Increasing,High
15774,Rural,12.1,8,99.02395932479875,41.47,71.1808004545721,0.6972275916371287,65.84,Stable,High
15775,Suburban,5.5,2,32.93542254791277,83.64,18.393360273128675,0.6086710939203875,22.95,Stable,Low
15776,Urban,12.2,5,73.31185396032168,95.31,140.68550171598798,0.4223030376438105,100.84,Decreasing,High
15777,Urban,12.8,4,86.22477065198393,42.54,127.62100453035781,0.6822241994899994,95.81,Stable,High
15778,Urban,9.6,3,69.45568169922636,85.08,101.88079690712287,1.0,74.94,Stable,High
15779,Suburban,3.3,2,79.25446327158011,70.66,126.39933521868691,0.15733372715207433,71.45,Decreasing,Medium
15780,Rural,11.9,5,54.63027067339657,68.03,91.10145940880575,0.7465907415541576,75.3,Stable,Medium
15781,Suburban,2.7,3,35.696368225758164,50.33,78.8626405069624,0.1223825931095964,46.18,Increasing,Low
15782,Rural,8.7,9,42.64482909137627,99.51,19.261146160433054,0.46185703765746283,31.38,Stable,Low
15783,Rural,12.5,1,81.43033317503226,81.47,67.82964729545208,0.05755678347620777,65.16,Increasing,Low
15784,Urban,2.3,7,100.0,94.2,101.316423573605,0.45626987456042634,56.41,Decreasing,High
15785,Urban,12.4,9,61.30619815774156,61.7,109.94960847734798,0.7675897250396079,85.97,Stable,Medium
15786,Rural,10.6,3,65.39265632666702,47.76,77.92505671965579,1.0,65.46,Increasing,High
15787,Rural,10.3,1,100.0,54.0,28.008284965168947,0.7904934819634032,39.75,Stable,High
15788,Urban,1.4,6,71.40431351059868,88.18,16.237733475365406,0.8614938765870458,11.62,Increasing,Medium
15789,Suburban,12.0,1,46.98048619504217,56.3,118.3338140716404,0.4936950700385789,89.17,Increasing,Low
15790,Rural,12.6,9,51.21844591874838,61.24,85.03561811378684,0.5374640175727297,74.02,Decreasing,Medium
15791,Suburban,8.6,2,36.33224509592427,88.86,125.5785153406137,0.346427670892813,84.29,Decreasing,Low
15792,Suburban,4.6,2,80.7545651289315,46.55,92.27295879474528,0.1955361679978908,57.64,Increasing,Low
15793,Suburban,13.8,8,92.09759731125412,95.19,130.41293156099817,0.4171665073640351,99.71,Increasing,High
15794,Suburban,7.6,4,100.0,68.39,32.974601957534475,0.7373634852059463,35.49,Increasing,High
15795,Urban,13.8,1,45.18818557959382,62.54,22.823649837878733,0.1355583666629436,45.91,Decreasing,Low
15796,Urban,10.7,1,86.87699176684139,43.68,33.06807448619157,0.6285231655655973,43.28,Decreasing,Medium
15797,Suburban,7.5,4,78.74961680309761,76.37,23.599426295044793,0.3271101739944853,30.55,Decreasing,Low
15798,Suburban,13.4,3,96.08710868536684,96.35,51.091469347318316,0.33361678291007957,59.05,Increasing,Medium
15799,Rural,4.7,6,89.90288766806891,47.53,99.66101765932022,0.7367878999855895,61.58,Stable,High
15800,Urban,9.6,3,45.5745686074561,65.37,106.4957383049162,0.6104341920961304,77.25,Increasing,Low
15801,Urban,2.8,8,88.45915087675597,85.83,64.56470824024692,0.6569433799331508,39.28,Stable,Medium
